7694,Plumbeous seedeater,Sporophila plumbea,
7695,Dusky bush tanager,Chlorospingus semifuscus,
7696,Northern barred woodcreeper,Dendrocolaptes sanctithomae,
7697,Silky-tailed nightjar,Antrostomus sericocaudatus,
7698,El Oro tapaculo,Scytalopus robbinsi,
7699,Russet-naped wood rail,Aramides albiventris,
7700,Sclater's antwren,Myrmotherula sclateri,
7701,Velvet-browed brilliant,Heliodoxa xanthogonys,
7702,White-fronted manakin,Lepidothrix serena,
7703,Mouse-colored tyrannulet,Phaeomyias murina,
7704,Yellow-rumped antwren,Euchrepomis sharpei,
7705,Lesser hornero,Furnarius minor,
7706,Rufous-rumped lark,Pinarocorys erythropygia,
7707,White-breasted tapaculo,Eleoscytalopus indigoticus,
7708,Guianan tyrannulet,Zimmerius acer,
7709,White-cheeked antbird,Gymnopithys leucaspis,
7710,Dusky-backed jacamar,Brachygalba salmoni,
7711,Grey monjita,Xolmis cinereus,
7712,Sclater's lark,Spizocorys sclateri,
7713,Coppery metaltail,Metallura theresiae,
7714,Olive-striped flycatcher,Mionectes olivaceus,
7715,Black-capped warbling finch,Microspingus melanoleucus,
7716,Niceforo's wren,Thryophilus nicefori,
7717,Buff-throated woodcreeper,Xiphorhynchus guttatus,
7718,Taiwan cupwing,Pnoepyga formosana,
7719,Glossy flowerpiercer,Diglossa lafresnayii,
7720,Obbia lark,Spizocorys obbiensis,
7721,Scaled metaltail,Metallura aeneocauda,
7722,Yungas manakin,Chiroxiphia boliviana,
7723,Tawny-collared nightjar,Antrostomus salvini,
7724,Blue-necked jacamar,Galbula cyanicollis,
7725,Golden vireo,Vireo hypochryseus,
7726,Chestnut-bellied cotinga,Doliornis remseni,
7727,Stripe-backed antbird,Myrmorchilus strigilatus,
7728,Tablas fantail,Rhipidura sauli,
7729,Inca wren,Pheugopedius eisenmanni,
7730,Tawny-crowned greenlet,Tunchiornis ochraceiceps,
7731,Black-masked finch,Coryphaspiza melanotis,
7732,Grey-winged cotinga,Lipaugus conditus,
7733,Band-tailed fruiteater,Pipreola intermedia,
7734,Black-throated antbird,Myrmophylax atrothorax,
7735,Blue-capped puffleg,Eriocnemis glaucopoides,
7736,Andean negrito,Lessonia oreas,
7737,Anthony's nightjar,Nyctidromus anthonyi,
7738,Greenish schiffornis,Schiffornis virescens,
7739,Mountain yellow warbler,Iduna similis,
7740,Slate-coloured seedeater,Sporophila schistacea,
7741,Tawny-crested tanager,Tachyphonus delatrii,
7742,Gray-throated warbling finch,Microspingus cabanisi,
7743,Jamaican elaenia,Myiopagis cotta,
7744,White-browed crombec,Sylvietta leucophrys,
7745,Saturnine antshrike,Thamnomanes saturninus,
7746,Helmeted pygmy tyrant,Lophotriccus galeatus,
7747,Patagonian yellow finch,Sicalis lebruni,
7748,Sepia-capped flycatcher,Leptopogon amaurocephalus,
7749,Red-tailed leaflove,Phyllastrephus scandens,
7750,Black bushbird,Neoctantes niger,
7751,Chestnut-sided shrike-vireo,Vireolanius melitophrys,
7752,Indigo flowerpiercer,Diglossa indigotica,
7753,White-throated seedeater,Sporophila albogularis,
7754,Black-crested warbler,Myiothlypis nigrocristata,
7755,Pale baywing,Agelaioides fringillarius,
7756,Ash-breasted sierra finch,Geospizopsis plebejus,
7757,Chestnut-throated seedeater,Sporophila telasco,
7758,Joyful greenbul,Chlorocichla laetissima,
7759,Selva cacique,Cacicus koepckeae,
7760,Southern white-fringed antwren,Formicivora grisea,
7761,Cryptic antthrush,Chamaeza meruloides,
7762,Cinnamon attila,Attila cinnamomeus,
7763,Hooded mountain tanager,Buthraupis montana,
7764,Santa Marta wren,Troglodytes monticola,
7765,Barred becard,Pachyramphus versicolor,
7766,Spotted woodcreeper,Xiphorhynchus erythropygius,
7767,Rusty flowerpiercer,Diglossa sittoides,
7768,White-browed tit-spinetail,Leptasthenura xenothorax,
7769,Spotted barbtail,Premnoplex brunnescens,
7770,Yellow-shouldered grassquit,Loxipasser anoxanthus,
7771,Band-tailed oropendola,Cacicus latirostris,
7772,Slaty-capped shrike-vireo,Vireolanius leucotis,
7773,Rufous-faced crake,Laterallus xenopterus,
7774,Blue-rumped manakin,Lepidothrix isidorei,
7775,Buffy tuftedcheek,Pseudocolaptes lawrencii,
7776,Chestnut-headed sparrow-lark,Eremopterix signatus,
7777,Tawny-winged woodcreeper,Dendrocincla anabatina,
7778,Rusty-tinged antpitta,Grallaria przewalskii,
7779,Band-tailed hornero,Furnarius figulus,
7780,Black-banded crake,Laterallus fasciatus,
7781,Copper seedeater,Sporophila bouvreuil,
7782,Violet-chested hummingbird,Sternoclyta cyanopectus,
7783,Lowland tiny greenbul,Phyllastrephus debilis,
7784,Narrow-billed antwren,Formicivora iheringi,
7785,One-colored becard,Pachyramphus homochrous,
7786,Red-stained woodpecker,Veniliornis affinis,
7787,Vogelkop owlet-nightjar,Aegotheles affinis,
7788,Yellow-eared woodpecker,Veniliornis maculifrons,
7789,Pale-headed jacamar,Brachygalba goeringi,
7790,Buff-breasted sabrewing,Campylopterus duidae,
7791,Cream-striped bulbul,Hemixos leucogrammicus,
7792,Black-faced tanager,Schistochlamys melanopis,
7793,Golden-bellied warbler,Myiothlypis chrysogaster,
7794,Golden-crowned tanager,Iridosornis rufivertex,
7795,Riverside wren,Cantorchilus semibadius,
7796,Chestnut-crested cotinga,Ampelion rufaxilla,
7797,White-tailed cotinga,Xipholena lamellipennis,
7798,Sclater's wren,Campylorhynchus humilis,
7799,Pale-breasted spinetail,Synallaxis albescens,
7800,Tropeiro seedeater,Sporophila beltoni,
7801,White-ringed flycatcher,Conopias albovittatus,
7802,Crescent-faced antpitta,Grallaricula lineifrons,
7803,Ruddy treerunner,Margarornis rubiginosus,
7804,Bare-crowned antbird,Gymnocichla nudiceps,
7805,Rufous-browed wren,Troglodytes rufociliatus,
7806,Chestnut-naped antpitta,Grallaria nuchalis,
7807,Stripe-backed wren,Campylorhynchus nuchalis,
7808,Stripe-throated jery,Neomixis striatigula,
7809,Cream-winged cinclodes,Cinclodes albiventris,
7810,Allpahuayo antbird,Percnostola arenarum,
7811,Black-faced antbird,Myrmoborus myotherinus,
7812,Pale-vented thrush,Turdus obsoletus,
7813,Sincorá antwren,Formicivora grantsaui,
7814,Black-throated flowerpiercer,Diglossa brunneiventris,
7815,Chestnut-breasted wren,Cyphorhinus thoracicus,
7816,Flat-billed vireo,Vireo nanus,
7817,Lesser woodcreeper,Xiphorhynchus fuscus,
7818,Brown twinspot,Clytospiza monteiri,
7819,Lacrimose mountain tanager,Anisognathus lacrymosus,
7820,Patagonian tyrant,Colorhamphus parvirostris,
7821,White-rumped sirystes,Sirystes albocinereus,
7822,Spotted tody-flycatcher,Todirostrum maculatum,
7823,Pale-footed swallow,Notiochelidon flavipes,
7824,Ecuadorian thrush,Turdus maculirostris,
7825,Many-colored Chaco finch,Saltatricula multicolor,
7826,Jamaican pewee,Contopus pallidus,
7827,Slender-billed xenops,Xenops tenuirostris,
7828,White-bellied piculet,Picumnus spilogaster,
7829,Orange-crowned euphonia,Euphonia saturata,
7830,Whiskered myiobius,Myiobius barbatus,
7831,Wedge-tailed grass finch,Emberizoides herbicola,
7832,Black solitaire,Entomodestes coracinus,
7833,Rondônia bushbird,Clytoctantes atrogularis,
7834,Sandy gallito,Teledromas fuscus,
7835,Marsh tapaculo,Scytalopus iraiensis,
7836,Tawny-faced gnatwren,Microbates cinereiventris,
7837,Finsch's bulbul,Iole finschii,
7838,Blue-backed tanager,Cyanicterus cyanicterus,
7839,Chirinda apalis,Apalis chirindensis,
7840,Golden-winged sparrow,Arremon schlegeli,
7841,Rufous-capped antshrike,Thamnophilus ruficapillus,
7842,Stout-billed cinclodes,Cinclodes excelsior,
7843,Brown tanager,Orchesticus abeillei,
7844,Great rufous woodcreeper,Xiphocolaptes major,
7845,Suiriri flycatcher,Suiriri suiriri,
7846,Yellow tyrannulet,Capsiempis flaveola,
7847,Brown-billed scythebill,Campylorhamphus pusillus,
7848,Moustached antwren,Myrmotherula ignota,
7849,Indochinese bush lark,Mirafra erythrocephala,
7850,Little grey greenbul,Eurillas gracilis,
7851,Spotted piculet,Picumnus pygmaeus,
7852,Campina thrush,Turdus arthuri,
7853,Collared lark,Mirafra collaris,
7854,Fork-tailed tody-tyrant,Hemitriccus furcatus,
7855,Sibilant sirystes,Sirystes sibilator,
7856,Slender-tailed woodstar,Microstilbon burmeisteri,
7857,White-chested puffbird,Malacoptila fusca,
7858,Chestnut-winged cinclodes,Cinclodes albidiventris,
7859,Yellow-throated apalis,Apalis flavigularis,
7860,Honeyguide greenbul,Baeopogon indicator,
7861,Jet manakin,Chloropipo unicolor,
7862,Miombo pied barbet,Tricholaema frontata,
7863,Narrow-billed woodcreeper,Lepidocolaptes angustirostris,
7864,White-lored euphonia,Euphonia chrysopasta,
7865,Rough-legged tyrannulet,Phyllomyias burmeisteri,
7866,Amazonian antshrike,Thamnophilus amazonicus,
7867,Hooded yellowthroat,Geothlypis nelsoni,
7868,Yellow-throated bush tanager,Chlorospingus flavigularis,
7869,Banded antbird,Dichrozona cincta,
7870,Fulvous-vented euphonia,Euphonia fulvicrissa,
7871,Short-billed pipit,Anthus furcatus,
7872,Anjouan brush warbler,Nesillas longicaudata,
7873,Dull-mantled antbird,Sipia laemosticta,
7874,Necklaced spinetail,Synallaxis stictothorax,
7875,Black-eared hemispingus,Sphenopsis melanotis,
7876,Rufous mourner,Rhytipterna holerythra,
7877,Star-throated antwren,Rhopias gularis,
7878,Black-billed scythebill,Campylorhamphus falcularius,
7879,Orange-bellied manakin,Lepidothrix suavissima,
7880,Scimitar-winged piha,Lipaugus uropygialis,
7881,White-chinned thistletail,Asthenes fuliginosa,
7882,Crested doradito,Pseudocolopteryx sclateri,
7883,Dubois's seedeater,Sporophila ardesiaca,
7884,Ochre-breasted pipit,Anthus nattereri,
7885,White-throated woodpecker,Piculus leucolaemus,
7886,Crested becard,Pachyramphus validus,
7887,Lesser Antillean tanager,Stilpnia cucullata,
7888,Amazonian streaked antwren,Myrmotherula multostriata,
7889,White-bearded antshrike,Biatas nigropectus,
7890,Long-tailed cinclodes,Cinclodes pabsti,
7891,Bornean stubtail,Urosphena whiteheadi,
7892,Carbonated sierra finch,Porphyrospiza carbonaria,
7893,Grey-throated chat,Granatellus sallaei,
7894,Two-banded warbler,Myiothlypis bivittata,
7895,Bamboo antshrike,Cymbilaimus sanctaemariae,
7896,Tacarcuna tapaculo,Scytalopus panamensis,
7897,Velvet-fronted euphonia,Euphonia concinna,
7898,Slaty vireo,Vireo brevipennis,
7899,Belted flycatcher,Xenotriccus callizonus,
7900,White-bellied seedeater,Sporophila leucoptera,
7901,Grey-cheeked nunlet,Nonnula frontalis,
7902,Sao Francisco black tyrant,Knipolegus franciscanus,
7903,Pale-billed antpitta,Grallaria carrikeri,
7904,Antioquia wren,Thryophilus sernai,
7905,Mountain greenbul,Arizelocichla nigriceps,
7906,Rufous-winged tanager,Tangara lavinia,
7907,Stripe-cheeked greenbul,Arizelocichla milanjensis,
7908,Chestnut-vented conebill,Conirostrum speciosum,
7909,Junin tapaculo,Scytalopus gettyae,
7910,Large-tailed antshrike,Mackenziaena leachii,
7911,Russet-winged schiffornis,Schiffornis stenorhyncha,
7912,Yellow-scarfed tanager,Iridosornis reinhardti,
7913,Ash-throated antwren,Herpsilochmus parkeri,
7914,Ashy-headed greenlet,Hylophilus pectoralis,
7915,Buff-bellied puffbird,Notharchus swainsoni,
7916,Black-billed seed finch,Sporophila atrirostris,
7917,Rufous-winged antshrike,Thamnophilus torquatus,
7918,Rusty-flanked crake,Laterallus levraudi,
7919,Speckle-breasted wren,Pheugopedius sclateri,
7920,Yellow penduline tit,Anthoscopus parvulus,
7921,Slaty-capped flycatcher,Leptopogon superciliaris,
7922,Scale-throated earthcreeper,Upucerthia dumetaria,
7923,Chestnut-breasted mountain finch,Poospizopsis caesar,
7924,Ruddy foliage-gleaner,Clibanornis rubiginosus,
7925,Yellow-crested manakin,Heterocercus flavivertex,
7926,Rufous-headed tanager,Hemithraupis ruficapilla,
7927,Golden-crowned flycatcher,Myiodynastes chrysocephalus,
7928,Rufous-breasted piculet,Picumnus rufiventris,
7929,White-bearded flycatcher,Phelpsia inornata,
7930,Buff-throated foliage-gleaner,Automolus ochrolaemus,
7931,Paramo seedeater,Catamenia homochroa,
7932,Planalto tapaculo,Scytalopus pachecoi,
7933,White-eyed thrush,Turdus jamaicensis,
7934,Brown-chested barbet,Capito brunneipectus,
7935,Munchique wood wren,Henicorhina negreti,
7936,Rusty-belted tapaculo,Liosceles thoracicus,
7937,Lemon-chested greenlet,Hylophilus thoracicus,
7938,Patagonian forest earthcreeper,Upucerthia saturatior,
7939,Highland elaenia,Elaenia obscura,
7940,Paramo pipit,Anthus bogotensis,
7941,Pearly-breasted conebill,Conirostrum margaritae,
7942,Brown nunlet,Nonnula brunnea,
7943,Rufous-crowned antpitta,Pittasoma rufopileatum,
7944,Pinto's spinetail,Synallaxis infuscata,
7945,Rufous flycatcher,Myiarchus semirufus,
7946,Blackish antbird,Cercomacroides nigrescens,
7947,Black-and-white becard,Pachyramphus albogriseus,
7948,Hellmayr's pipit,Anthus hellmayri,
7949,Rock tapaculo,Scytalopus petrophilus,
7950,Sooty-capped puffbird,Bucco noanamae,
7951,Eastern striolated puffbird,Nystalus striolatus,
7952,Ibera seedeater,Sporophila iberaensis,
7953,Austral canastero,Asthenes anthoides,
7954,Streaked tuftedcheek,Pseudocolaptes boissonneautii,
7955,Ochre-fronted antpitta,Grallaricula ochraceifrons,
7956,Santa Marta foliage-gleaner,Clibanornis rufipectus,
7957,Bay hornero,Furnarius torridus,
7958,Bertoni's antbird,Drymophila rubricollis,
7959,Smoke-colored pewee,Contopus fumigatus,
7960,Black-cheeked warbler,Basileuterus melanogenys,
7961,Spot-winged antbird,Myrmelastes leucostigma,
7962,Stripe-cheeked woodpecker,Piculus callopterus,
7963,Ashy-throated bush tanager,Chlorospingus canigularis,
7964,Cocha antshrike,Thamnophilus praecox,
7965,Long-trained nightjar,Macropsalis forcipata,
7966,Viridian dacnis,Dacnis viguieri,
7967,Plain gerygone,Gerygone inornata,
7968,Dotted tanager,Ixothraupis varia,
7969,Black-throated shrike-tanager,Lanio aurantius,
7970,Crimson-breasted finch,Rhodospingus cruentus,
7971,Lulu's tody-flycatcher,Poecilotriccus luluae,
7972,Black-crested tit-tyrant,Anairetes nigrocristatus,
7973,Yapacana antbird,Aprositornis disjuncta,
7974,Rock earthcreeper,Ochetorhynchus andaecola,
7975,Spot-winged antshrike,Pygiptila stellaris,
7976,Mérida wren,Cistothorus meridae,
7977,Black-faced cotinga,Conioptilon mcilhennyi,
7978,Olivaceous piha,Snowornis cryptolophus,
7979,Sulphur-rumped tanager,Heterospingus rubrifrons,
7980,Green-tailed bristlebill,Bleda eximius,
7981,Golden-sided euphonia,Euphonia cayennensis,
7982,Peruvian wren,Cinnycerthia peruana,
7983,Panamanian flycatcher,Myiarchus panamensis,
7984,Plain greenbul,Eurillas curvirostris,
7985,Yellow-headed brushfinch,Atlapetes flaviceps,
7986,Plain-colored seedeater,Catamenia inornata,
7987,Grey-rumped swift,Chaetura cinereiventris,
7988,Santa Marta antbird,Drymophila hellmayri,
7989,Black-capped hemispingus,Kleinothraupis atropileus,
7990,Pale-bellied tapaculo,Scytalopus griseicollis,
7991,Lemon-bellied crombec,Sylvietta denti,
7992,Blanford's lark,Calandrella blanfordi,
7993,Large elaenia,Elaenia spectabilis,
7994,Northern white-fringed antwren,Formicivora intermedia,
7995,Silvery-cheeked antshrike,Sakesphorus cristatus,
7996,White-rumped tanager,Cypsnagra hirundinacea,
7997,Tepui wren,Troglodytes rufulus,
7998,Pampas pipit,Anthus chacoensis,
7999,Parker's antbird,Cercomacroides parkeri,
8000,Venezuelan flowerpiercer,Diglossa venezuelensis,
8001,Peruvian warbling antbird,Hypocnemis peruviana,
8002,Scarlet-and-white tanager,Chrysothlypis salmoni,
8003,Plumbeous antbird,Myrmelastes hyperythrus,
8004,Red-tailed bristlebill,Bleda syndactylus,
8005,Capped conebill,Conirostrum albifrons,
8006,Large-billed antwren,Herpsilochmus longirostris,
8007,Northern chestnut-tailed antbird,Sciaphylax castanea,
8008,Varzea schiffornis,Schiffornis major,
8009,Mayotte white-eye,Zosterops mayottensis,
8010,Chocolate-vented tyrant,Neoxolmis rufiventris,
8011,Subtropical doradito,Pseudocolopteryx acutipennis,
8012,Yellow-browed shrike-vireo,Vireolanius eximius,
8013,Black-striped woodcreeper,Xiphorhynchus lachrymosus,
8014,Collared warbling finch,Poospiza hispaniolensis,
8015,Tapajós hermit,Phaethornis aethopygus,
8016,Ochre-lored flatbill,Tolmomyias flaviventris,
8017,White-rumped monjita,Xolmis velatus,
8018,Yellow-lored tody-flycatcher,Todirostrum poliocephalum,
8019,Cherrie's antwren,Myrmotherula cherriei,
8020,Pygmy palm swift,Tachornis furcata,
8021,Buff-throated warbling finch,Microspingus lateralis,
8022,Stripe-breasted wren,Cantorchilus thoracicus,
8023,Peruvian seaside cinclodes,Cinclodes taczanowskii,
8024,Chestnut antpitta,Grallaria blakei,
8025,Grey-and-gold warbler,Myiothlypis fraseri,
8026,Northern slaty antshrike,Thamnophilus punctatus,
8027,White-bibbed manakin,Corapipo leucorrhoa,
8028,Apolo cotinga,Phibalura boliviana,
8029,Yellow-bellied tanager,Ixothraupis xanthogastra,
8030,Orinoco saltator,Saltator orenocensis,
8031,Sucre antpitta,Grallaricula cumanensis,
8032,Pectoral antwren,Herpsilochmus pectoralis,
8033,Yellow-browed tyrant,Satrapa icterophrys,
8034,Fuscous flycatcher,Cnemotriccus fuscatus,
8035,Olivaceous flatbill,Rhynchocyclus olivaceus,
8036,Tschudi's nightjar,Systellura decussata,
8037,Antioquia bristle tyrant,Pogonotriccus lanyoni,
8038,Black-winged saltator,Saltator atripennis,
8039,Pale-rumped swift,Chaetura egregia,
8040,Tolima blossomcrown,Anthocephala berlepschi,
8041,Narrow-tailed emerald,Chlorostilbon stenurus,
8042,Lawrence's thrush,Turdus lawrencii,
8043,Sooty-faced finch,Arremon crassirostris,
8044,Sulphur-rumped myiobius,Myiobius sulphureipygius,
8045,Capped white-eye,Zosterops fuscicapilla,
8046,Golden-collared tanager,Iridosornis jelskii,
8047,Greyish piculet,Picumnus granadensis',
8048,Coiba spinetail,Cranioleuca dissita,
8049,Black-chested mountain tanager,Cnemathraupis eximia,
8050,Dark pewee,Contopus lugubris,
8051,Semicollared puffbird,Malacoptila semicincta,
8052,Todd's nightjar,Setopagis heterura,
8053,Western greenbul,Arizelocichla tephrolaema,
8054,Olive-crowned yellowthroat,Geothlypis semiflava,
8055,Red-billed woodcreeper,Hylexetastes perrotii,
8056,Sierran elaenia,Elaenia pallatangae,
8057,Short-billed leaftosser,Sclerurus rufigularis,
8058,Cochabamba mountain finch,Poospiza garleppi,
8059,Orange-eyed thornbird,Phacellodomus erythrophthalmus,
8060,Puna yellow finch,Sicalis lutea,
8061,Grey-collared becard,Pachyramphus major,
8062,Pirre warbler,Basileuterus ignotus,
8063,Brown-banded puffbird,Notharchus ordii,
8064,Black-legged dacnis,Dacnis nigripes,
8065,Shrike-like tanager,Neothraupis fasciata,
8066,Streak-crowned antvireo,Dysithamnus striaticeps,
8067,White-throated shrike-tanager,Lanio leucothorax,
8068,Yellow-bellied chat-tyrant,Silvicultrix diadema,
8069,Golden-backed mountain tanager,Cnemathraupis aureodorsalis,
8070,Hoary-throated spinetail,Synallaxis kollari,
